audio,Reference,Base_Pred,LoRA_Pred,Base_CER,LoRA_CER,Improved
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU046/SPK064KBSCU046M006.wav,하지만 올해는 코로나 일 구 여파로 축제가 취소되자 백 여 명의 지역 예술가들이 내년에는 관객들과 다시 만나고 싶다는 소망을 담아 다섯 시간 동안 대자연 속에서 각양각색 무관중 마라톤 공연을 선보였습니다,하지만 올해는 코로나19 여파로 축제가 취소되자 백여 명의 지역 예술가들이 내년에는 관객들과 다시 만나고 싶다는 소망을 담아 5시간 동안 대자연 속에서 각양각색 무관중 마라톤 공연을 선보였습니다,하지만 올해는 코로나 일 구 여파로 축제가 취소되자 백 여 명의 지역 예술가들이 내년에는 관객들과 다시 만나고 싶다는 소망을 담아 다섯 시간 동안 대자연 속에서 각양각색 무관중 마라톤 공연을 선보였습니다,0.0476,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU046/SPK064KBSCU046M004.wav,하늘에서부터 지상까지 다양한 퍼포먼스가 실시간으로 벌어지는 이곳은 프랑스 안시 인근의 셈노즈 산 스키장입니다,하늘에서부터 지상까지 다양한 퍼포먼스가 실시간으로 벌어지는 이곳은 프랑스 안시인근의 셈노즈산 시키장입니다,하늘에서부터 지상까지 다양한 퍼포먼스가 실시간으로 벌어지는 이곳은 프랑스 안시인근의 셈노즈 산 스키장입니다,0.0208,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M007.wav,많을 때는 섬 주변에서 일흔 여섯 마리 정도가 발견되기도 했습니다,많을 때는 섬 주변에서 76마리 정도가 발견되기도 했습니다,많을 때는 섬 주변에서 일은 여섯 마리 정도가 발견되기도 했습니다,0.1481,0.037,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M005.wav,잠시 뒤 어미 배 밑에서 작고 귀여운 새끼 뿔제비갈매기가 모습을 드러냅니다,잠시 뒤 어미 배밑에서 작고 귀여운 새끼 뿔잽이 갈매기가 모습을 드러냅니다,잠시 뒤 엄히 배 밑에서 작고 귀여운 새끼 뿔제비 갈매기가 모습을 드러냅니다,0.0645,0.0645,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M004.wav,어미 뿔제비갈매기가 정성껏 알을 품고 있습니다,어미 뿔잎이 갈매기가 정성껏 알을 품고 있습니다,어미 뿔제비 갈매기가 정성껏 알을 품고 있습니다,0.1,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M002.wav,뿔제비갈매기는 지구 상에 남아있는 개체 수가 백 마리도 채 안 되는 멸종위기종입니다,뿔잡이 갈매기는 지구상에 남아있는 개체 수가 100마리도 채 안 되는 멸종 위기종입니다,뿔제비갈매기는 지구상에 남아있는 개체수가 백 마리도 채 안 되는 멸종위기종입니다,0.1429,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M003.wav,저장 성 닝보 샹산 국가급 자연 보호구역입니다,저장성 닉보 상산 국가급 자연 보호구역입니다,저장성 닝보상산 국가급 자연 보호구역입니다,0.1053,0.0526,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M010.wav,위급종은 야생에서 매우 높은 절멸 위기에 처한 보호대상으로 분류되고 있습니다,위급종은 야생에서 매우 높은 절 멸 유기에 처한 보호대상으로 분류되고 있습니다,위급종은 야생에서 매우 높은 절 멸 위기에 처한 보호대상으로 분류되고 있습니다,0.0303,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M006.wav,연구팀과 자원봉사자들은 지난 사 월 이십 육 일부터 석 달간 번식기를 맞은 뿔제비갈매기를 관찰하기 시작했는데요,연구팀과 자연 봉사자들은 지난 4월 26일부터 석 달간 번식기를 맞은 뿔잽의 갈매기를 관찰하기 시작했는데요,연구팀과 자연 봉사자들은 지난 사 월 이십 육 일부터 석 달간 번식기를 맞은 뿔제비갈매기를 관찰하기 시작했는데요,0.1489,0.0213,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M009.wav,뿔제비갈매기는 세계 자연보호 연맹이 발간하는 적색 목록에서도 최상위 단계인 위급종에 속하는데요,뿔잎이 갈매기는 세계자연보호 연맹이 발간하는 적승 목록에서도 최상위 단계인 위급종에 속하는데요,뿔제비갈매기는 세계 자연보호 연맹이 발간하는 적생 목록에서도 최상위 단계인 위급종에 속하는데요,0.0714,0.0238,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M008.wav,뿔제비갈매기는 이번 번식기에 쉰 여덟 개의 알을 낳았는데 천적과 날씨 영향으로 열 아홉 개만 부화에 성공했습니다,불잡이 갈매기는 이번 번식기에 58개의 알을 나왔는데 천적과 날씨 영향으로 19개만 부화에 성공했습니다,뿔제비갈매기는 이번 번식기에 쉰 여덟 개의 압을 낳았는데 천적과 날씨 영향으로 열 아홉 개만 부화에 성공했습니다,0.234,0.0213,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU048/SPK064KBSCU048M001.wav,중국 저장 성에서 뿔제비갈매기 열 아홉 마리가 태어났습니다,중국 저장성에서 불제비 갈매기 19마리가 태어났습니다,중국 저장성에서 뿔제비갈매기 열 아홉 마리가 태어났습니다,0.16,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU004/SPK064KBSCU004M001.wav,배우 고 김주혁 씨가 출연한 영화 흥부가 개봉을 앞두고 있습니다,배우 고 김주혁 씨가 출연한 영화 흥부가 개봉을 앞두고 있습니다,배우 고 김주혁 씨가 출연한 영화 흥부가 개봉을 앞두고 있습니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU004/SPK064KBSCU004M007.wav,소식을 접한 누리꾼들은 김주혁 씨를 스크린에서 다시 보게 돼 반갑다면서도 한편으론 고인의 빈자리가 더 크게 느껴질 것 같다며 기대와 그리움을 함께 드러내고 있습니다,소식을 접한 누리꾼들은 김주혁 씨를 스크린에서 다시 보게 될 반갑다면서도 한편으론 고임의 빈자리가 더 크게 느껴질 것 같다며 기대와 그리움을 함께 드러내고 있습니다,소식을 접한 누리꾼들은 김주혁 씨를 스크린에서 다시 보게 돼 반갑다면서도 한편으론 고인의 빈자리가 더 크게 느껴질 것 같다며 기대와 그리움을 함께 드러내고 있습니다,0.029,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU004/SPK064KBSCU004M002.wav,고인의 유작인데다 고전소설 흥부전을 재해석한 줄거리도 기대를 모으고 있습니다,고인의 유작인데다 고전소설 흥부전을 재해석한 줄거리 도 기대를 모으고 있습니다,고인의 유작인데다 고전소설 흥부전을 재해석한 줄거리도 기대를 모으고 있습니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU004/SPK064KBSCU004M004.wav,김주혁 씨는 지난해 십 월 갑작스런 사고가 있기 전 두 편의 영화에서 자신의 분량을 모두 촬영해둔 상태였는데요,김주혁 씨는 지난해 10월 갑작스러운 사고가 있기 전 두편의 영화에서 자신의 분량을 모두 촬영해둔 상태였는데요,김주혁 씨는 지난해 십 월 갑작스런 사고가 있기 전 두 편의 영화에서 자신의 분량을 모두 촬영해둔 상태였는데요,0.0889,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU004/SPK064KBSCU004M005.wav,흥부는 그중 한 편입니다,흥분은 그중 한 편입니다,,0.2,1.0,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU004/SPK064KBSCU004M006.wav,고전소설 흥부전을 소재로한 이 영화는 흥부전의 진짜 작가와 주인공을 밝혀내는 이야기로 극중 김주혁 씨는 조선 후기 백성들을 돌보는 양반 조혁 역을 맡아 정진영 정우 씨와 호흡을 맞췄습니다,고전소설 흥부전을 소재로 한 이 영화는 흥부전의 진짜 작가와 주인공을 밝혀내는 이야기로 극중 김주혁 씨는 조선 후기 백성들을 돌보는 양반 조현력을 맡아 정진영 정우 씨와 호흡을 마쳤습니다,고전소설 흥부전을 소재로한 이 영화는 흥부전의 진짜 작가와 주인공을 밝혀내는 이야기로 극중 김주혁 씨는 조선 후기 백성들을 돌보는 양반 조혁 역을 맡아 정진영 정우 씨와 호흡을 맞췄습니다,0.0513,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU004/SPK064KBSCU004M003.wav,영화 흥부의 배급사 측은 최근 작품의 후반 작업을 마치고 오는 설 연휴 극장 개봉을 확정했다고 밝혔습니다,영화 흥부의 배급사 측은 최근 작품의 후반 작업을 마치고 오는 설 연휴 극장 개봉을 확정했다고 밝혔습니다,영화 흥부의 배급사 측은 최근 작품의 후반 작업을 마치고 오는 설 연휴 극장 개봉을 확정했다고 밝혔습니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU047/SPK064KBSCU047M006.wav,관객들은 객실 전망에 따라 최대 팔 만 원가량의 일 박 객실료를 내면 되고 최대 네 명 까지만 발코니로 나와 공연을 볼 수 있는데요,관객들은 객실 전망에 따라 최대 8만 원가량의 일박 객실료를 내면 되고 최대 4명까지만 발콘이로 나와 공연을 볼 수 있는데요,관객들은 객실 전망에 따라 최대 팔 만 원가량의 일 박 객실료를 내면 되고 최대 네 명까지만 발코니로 나와 공연을 볼 수 있는데요,0.0784,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU047/SPK064KBSCU047M007.wav,지난 주말에는 삼백 오십 여 명 이용객이 아흔 개 객실 발코니에서 이 특별한 콘서트를 즐겼다고 합니다,지난 주말에는 350여 명 이용객이 90개 객실 발코니에서 이 특별한 콘서트를 즐겼다고 합니다,지난 주말에는 삼백 오십 여 명 이용객이 아흔 개 객실 발코니에서 이 특별한 콘서트를 즐겼다고 합니다,0.1463,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU047/SPK064KBSCU047M001.wav,코로나 시대에 거리 두기 수칙을 지키면서 즐겁게 공연을 관람할 수 있는 아이디어들이 속속 등장하는 가운데 우크라이나에선 호텔 건물 구조를 이용한 이색 야외 콘서트가 벌어졌습니다,코로나 시대의 거리두기 수칙을 지키면서 즐겁게 공연을 관렴할 수 있는 아이디어들이 속속 등장하는 가운데 우크라이나에선 호텔 건물 구조를 이용한 이색 야외 콘서트가 벌어졌습니다,코로나 시대에 거리 두기 수칙을 지키면서 즐겁게 공연을 관람할 수 있는 아이디어들이 속속 등장하는 가운데 우크라이나에선 호텔 건물 구조를 이용한 이색 야외 콘서트가 벌어졌습니다,0.0267,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU047/SPK064KBSCU047M004.wav,기존 콘서트와 다르게 수직 구조의 객실 발코니를 관람석으로 삼았고 가수들은 객실 건물 맞은편 옥상에 설치된 특설 무대에서 라이브 공연을 펼치는 형탠데요,기존 콘서트와 다르게 수직 구조의 객실 발코니를 관람석으로 삼았고 가수들은 객실 건물 맞은편 옥상에 설치된 특설무대에서 라이브 공연을 펼치는 형태인데요,기존 콘서트와 다르게 수직 구조의 객실 발코니를 관람석으로 삼았고 가수들은 객실 건물 맞은편 옥상에 설치된 특설 무대에서 라이브 공연을 펼치는 형태인데요,0.0312,0.0312,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU047/SPK064KBSCU047M005.wav,관객들과 자연스럽게 거리두기를 지키면서 다 함께 마음껏 음악을 즐길 수 있도록 기획했다고 합니다,관객들과 자연스럽게 거리두기를 지키면서 다 함께 마음껏 음악을 즐길 수 있도록 기획했다고 합니다,관객들과 자연스럽게 거리 두기를 지키면서 다 함께 마음껏 음악을 즐길 수 있도록 기획했다고 합니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU047/SPK064KBSCU047M003.wav,이 현장은 우크라이나 키예프의 한 호텔에서 펼쳐진 일명 버티컬 콘서트입니다,이 현장은 우크라이나 키에프의 한 호텔에서 펼쳐진 일명 버티컬 콘서트입니다,이 현장은 우크라이나 키예프의 한 호텔에서 펼쳐진 일명 버티컬 콘서트입니다,0.0312,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU047/SPK064KBSCU047M002.wav,층별마다 발코니로 나온 사람들이 인기 록 밴드의 라이브 음악에 맞춰 춤을 추거나 힘찬 헤드뱅잉을 선보입니다,층별마다 발콘이로 나온 사람들이 인기 록밴드의 라이브 음악에 맞춰 춤을 추거나 힘찬 헤드뱅킹을 선보입니다,층별마다 발코니로 나온 사람들이 인기 록밴드의 라이브 음악에 맞춰 춤을 추거나 힘찬 헤드뱅잉을 선보입니다,0.0667,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M003.wav,작은 몸집에 동그란 눈을 깜빡거리며 아기 호랑이 다섯 마리가 우리 구석에 한데 모여 장난을 치고 있습니다,작은 몸집에 동그란 눈을 깜빡거리며 악의 호랑이 5마리가 우리 구석에 한 대 모여 장난을 치고 있습니다,작은 몸집에 동그란 눈을 깜빡거리며 아기 호랑이 다섯 마리가 우리 구석에 한 대 모여 장난을 치고 있습니다,0.1163,0.0233,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M005.wav,지난 육 월 이십 칠 일 엄마 건곤이와 아빠 태호사이에서 태어난 한국 호랑이 오 남매 아름 다운 우리 나라 강산,지난 6월 27일 엄마 건고니와 아빠 태우 사이에서 태어난 한국호랑의 온안매 아름 다운 우리 나라 강산,지난 육 월 이십 칠 일 엄마 건고니와 아빠 태호사이에서 태어난 한국호랑이 오 남매 아름 다운 우리 나라 강산,0.2326,0.0465,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M006.wav,보름 전부터 우리에서 나와 바깥 시설 적응 기간을 거쳐 어제 처음으로 일반에 모습이 공개됐습니다,보름 전부터 우리에서 나와 바깥시설 적응기간을 거쳐 어제 처음으로 일반의 모습이 공개됐습니다,보름 전부터 우리에서 나와 바깥 시설 적응 기간을 거쳐 어제 처음으로 일반의 모습이 공개됐습니다,0.025,0.025,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M002.wav,멸종위기종 일 급인 한국호랑이는 한 번에 두 세 마리 정도만 출산하는 것으로 알려져 있어 오 남매가 한 번에 태어난 것은 세계적으로도 매우 희귀한 사례입니다,멸종 위기종 1급인 한국호랑이는 한 번에 두 세 마리 정도만 출산하는 것으로 알려져 있어 온안매가 한 번에 태어난 것은 세계적으로도 매우 희귀한 사례입니다,멸종위기종 일 급인 한국호랑이는 한 번에 두 세 마리 정도만 출산하는 것으로 알려져 있어 오 남매가 한 번에 태어난 것은 세계적으로도 매우 희귀한 사례입니다,0.0469,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M010.wav,아름 다운 우리 나라 강산 아기호랑이 오 남매의 성장 일기는 앞으로 공식 에스 엔 에스 등을 통해 일반에 꾸준히 공개될 예정입니다,아름 다운 우리 나라 강산 악의 호랑이 온압매의 성장 일기는 앞으로 공식 SNS 등을 통해 일반의 꾸준히 공개될 예정입니다,아름 다운 우리 나라 강산 아기 호랑이 오 남매의 성장 일기는 앞으로 공식 에스 에스 등을 통해 일반에 꾸준히 공개될 예정입니다,0.1923,0.0192,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M009.wav,호랑이 이름 응모에만 이 천여 건의 의견이 모였을 정도로 공개 전부터 많은 관심을 받았습니다,호랑이 이름 응모에만 2천여 건의 의견이 모였을 정도로 공개 전부터 마른 관심을 받았습니다,호랑이 이름 응모에만 이 천 여 건의 의견이 모였을 정도로 공개 전부터 많은 관심을 받았습니다,0.0789,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M008.wav,멸종위기종 일 급인 한국 호랑이는 보통 한 번에 두 세 마리 정도만 출산하는 것으로 알려져 있는데 이렇게 오 남매가 한꺼번에 태어난 것은 세계적으로 매우 희귀한 사례로 꼽힙니다,멸종 위기종 1급인 한국호랑이는 보통 한 번에 두 세 마리 정도만 출산하는 것으로 알려져 있는데 이렇게 온압매가 한꺼번에 태어난 것은 세계적으로 매우 희귀한 사례로 꼽힙니다,멸종위기종 일 급인 한국호랑이는 보통 한 번에 두 세 마리 정도만 출산하는 것으로 알려져 있는데 이렇게 오 남매가 한꺼번에 태어난 것은 세계적으로 매우 희귀한 사례로 꼽힙니다,0.0417,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M001.wav,지난 육 월 태어난 한국호랑이 오 남매가 어제 일반에 처음 공개됐습니다,지난 6월 태어난 한국호랑의 온안매가 어제 일반에 처음 공개됐습니다,지난 육 월 태어난 한국 호랑이 오 남매가 어제 일반에 처음 공개됐습니다,0.1379,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M004.wav,엄마에게 서로 올라가기 위해 귀여운 몸싸움도 벌이지만 놀 때도 잘 때도 절대 떨어지지 않고 붙어있는 사이 좋은 오 남매입니다,엄마에게 서로 올라가기 위해 귀여운 몸싸움도 버리지만 놀 때도 잘 때도 절대 떨어지지 않고 붙어있는 사이좋은 온압맵니다,엄마에게 서로 올라가기 위해 귀여운 몸싸움도 벌이지만 놀 때도 잘 때도 절대 떨어지지 않고 붙어있는 사이 좋은 오남매입니다,0.1176,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU049/SPK064KBSCU049M007.wav,일 킬로그램 남짓 작은 몸으로 태어난 아기 호랑이들은 백 일을 앞두고 현재 몸무게가 십 킬로그램 이 넘어갈 정도로 건강하게 성장하고 있습니다,1kg 남짓 작은 몸으로 태어난 아기 호랑이들은 100일을 앞두고 현재 몸무게가 10kg이 넘어갈 정도로 건강하게 성장하고 있습니다,일 킬로그램 남짓 작은 몸으로 태어난 아기 호랑이들은 백 일을 앞두고 현재 몸무게가 십 킬로그램이 넘어갈 정도로 건강하게 성장하고 있습니다,0.2241,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU009/SPK064KBSCU009M001.wav,박찬욱 감독의 영화 아가씨가 다음 달 십 팔 일 열리는 영국 아카데미 시상식에 외국어 영화상 후보로 선정됐습니다,박찬욱 감독의 영화 아가씨가 다음 달 18일 열리는 영국 아카데미 시상식의 외국어 영화상 후보로 선정됐습니다,박찬욱 감독의 영화 아가씨가 다음 달 십 팔 일 열리는 영국 아카데미 시상식에 외국어 영화상 후보로 선정됐습니다,0.0652,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU009/SPK064KBSCU009M005.wav,한편 박찬욱 감독은 최근 영국 비 비 씨 방송의 티 브이 드라마 연출을 맡아 올초 촬영을 시작할 것으로 알려져 이번 시상식 진출과 함께 현지에서의 입지도 더욱 공고해질 것으로 전망됩니다,한편 박찬욱 감독은 최근 영국 BBC 방송의 TV 드라마 출연을 맡아 올초 촬영을 시작할 것으로 알려져 이번 시상식 진출과 함께 현지에서의 입지도 더욱 공고해질 것으로 전망됩니다,한편 박찬욱 감독은 최근 영국 비 비 씨 방송의 티 브이 드라마 출연을 맡아 올초 촬영을 시작할 것으로 알려져 이번 시상식 진출과 함께 현지에서의 입지도 더욱 공고해질 것으로 전망됩니다,0.1067,0.0267,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU009/SPK064KBSCU009M003.wav,한국 영화가 영국 아카데미 시상식의 주요 부문에 후보로 오른 것은 이번이 처음인데요,한국 영화가 영국 아카데미 시상식의 주요 부문의 후보로 오른 것은 이번이 처음인데요,항공영화가 영국 아카데미 시상식의 주요 부문에 후보로 오른 것은 이번이 처음인데요,0.0286,0.0571,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU009/SPK064KBSCU009M002.wav,이 시상식은 올해 칠십 일 회째를 맞는 영미권 주요 영화 행사로 상을 주관하는 영국영화 티 브이 예술아카데미는 어제 공식 홈페이지에 아가씨를 포함한 다섯 편의 후보작을 공개했습니다,이 시상식은 올해 71회째를 맞는 영미권 주요 영화 행사로 상을 주관하는 영국 영화 TV 예술 아카데미는 어제 공식 홈페이지에 아가씨를 포함한 5편의 후보잭을 공개했습니다,이 시상식은 올해 칠십 일 해져를 맞는 영미권 주요 영화 행사로 상을 주관하는 영국영화 티 브이 예술 아카데미는 어제 공식 홈페이지에 아가씨를 포함한 다섯 편의 후보작을 공개했습니다,0.12,0.0267,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU009/SPK064KBSCU009M004.wav,박찬욱 감독의 아가씨는 이천 십 육 년 개봉한 이래 제 육십 구 회 칸 국제영화제 경쟁부문 진출과 미국 엘 에이 비평가협회 외국어 영화상 수상 등 국제 무대에서 꾸준한 관심과 성과를 이어온 바 있어 또 한 번의 수상 가능성도 점쳐지고 있습니다,박찬욱 감독의 아가씨는 2016년 개봉한 이래 제69회 칸 국제영화제의 경쟁부문 진출과 미국 LAB 평가협회 외국어 영화상 수상 등 국제무대에서 꾸준한 관심과 성과를 이어 온바 있어 또 한 번의 수상 가능성도 점쳐지고 있습니다,박찬욱 감독의 아가씨는 이천 십 육 년 개봉한 이래 제 육십 구 회 칸 국제영화제 경쟁부문 진출과 미국 엘 에이 비평가협회 외국어 영화상 수상 등 국제 무대에서 꾸준한 관심과 성과를 이어온 바 있어 또 한 번의 수상 가능성도 점쳐지고 있습니다,0.125,0.0,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M003.wav,영화음악가 존 윌리암스를 테마로 스타워즈와 인디아나 존스 등 귀에 익은 영화음악을 연주하는 둘째 날은 대중성을 강조했습니다,영화 음악과 존 윌리암스를 테마로 스타워즈나 인디아나 존스 등 귀에 익은 영화 음악을 연주하는 둘째 날은 대중성을 강조했습니다,영화음악가 존 윌리암스를 테마로 스타워즈 나 인디아나 존스 등 귀에 익은 영화음악을 연주하는 둘째 날은 대중성을 강조했습니다,0.0377,0.0189,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M007.wav,유도 검도 특공무술을 응용한 액션 장면과 박진감 넘치는 군무가 돋보입니다,유도 검도 특공무술을 응용한 액션 장면과 박진갑 넘치는 군무가 돋보입니다,유도 검도 특공무술을 응용한 액션 장면과 박진감 넘치는 군무가 돋보입니다,0.0323,0.0,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M009.wav,국립 극단의 올해 첫 공연은 프랑스 소설가 로맹 가리의 소설이 원작인 자기 앞의 생입니다,국립극단의 올해 첫 공연은 프랑스 수설과 로맹가리의 수설이 원작인 자기 앞에 생입니다,국립극단의 올해 첫 공연은 프랑스 소설과 로맹가리의 소설이 원작인 자기 앞에 생입니다,0.1111,0.0556,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M002.wav,우선 음악감독 구스타보 두다멜 지휘 유자 왕 협연으로 말러 교향곡 일 번과 존 아담스의 피아노 협주곡을 선보입니다,우선 음악감도 구스타보 두다멜 지휘 유자왕 협연으로 말러교양곡 1번과 존 나담스의 피아노 협주곡을 선보입니다,,0.0851,1.0,False
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M001.wav,창립 백 주년을 맞은 엘 에이 필하모닉 오케스트라가 사흘간 다양한 공연으로 한국 관객들을 만납니다,창립 백주년을 맞은 LA 피라모닉 오케스트라가 사흘간 다양한 공연으로 한국 관객들을 만납니다,창립 백 주년을 맞은 엘 에이 피라모닉 오키스트로가 사흘간 다양한 공연으로 한국 관객들을 만납니다,0.122,0.0976,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M005.wav,고 김광석의 노래로 만든 뮤지컬 그날들은 청와대 경호실을 배경으로 과거와 현재를 넘나들며 펼쳐지는 사랑 이야기입니다,고 김광석의 노래로 만든 뮤지컬 그날들은 청와대 경우실 배경으로 과거와 현재를 넘나들며 펼쳐지는 사랑 이야기입니다,고 김광석의 노래로 만든 뮤지컬 그 날들은 청와대 경호실을 배경으로 과거와 현재를 넘나들며 펼쳐지는 사랑 이야기입니다,0.04,0.0,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M004.wav,셋째 날은 엘 에이 필하모닉의 수석 연주자들에 피아니스트 유자왕 바이올리니스트 에스더 유가 가세하는 실내악 콘서트입니다,셋째 날은 LA 피라노믹의 수성 연주자들의 피아니스트 유자왕 바이올리니스트의 에스터유가 가세하는 실내하 콘서트입니다,세째 날은 엘 에이 피라 노믹의 수석 연주자들의 피아니스트 유자왕 바이올리니스트 에스더 유가 가세하는 실내악 콘서트입니다,0.2308,0.1154,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M006.wav,과감한 편곡을 거친 김광석의 노래들이 원곡의 정서와는 동떨어진 상황에 배치되지만 스토리와 잘 들어맞는 묘미가 있습니다,과감한 편곡을 거친 김광성의 노래들이 원곡의 정서와는 동떨어진 상황에 배치되지만 스토리와 잘 들어맞는 묘미가 있습니다,과감한 편곡을 거친 김광석의 노래들이 원곡의 정서와는 동떨어진 상황에 배치되지만 스토리와 잘 들어맞는 묘미가 있습니다,0.0196,0.0,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M008.wav,파리 슬럼가의 아파트를 배경으로 부모가 누구인지 모르는 아랍계 소년 모모와 오갈 데 없는 아이들을 돌보는 유대인 보모 로자의 이야기가 펼쳐집니다,파리 슬럼가의 아파트를 배경으로 부모가 누구인지 모르는 아랍게 소년 모모와 오갈대 없는 아이들을 돌보는 유대인 보모로자 이야기가 펼쳐집니다,파리 슬럼가의 아파트를 배경으로 부모가 누구인지 모르는 아랍계 소년 모모와 오갈 데 없는 아이들을 돌보는 유대인 보모로자의 이야기가 펼쳐집니다,0.0492,0.0,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU083/SPK082SBSCU083M010.wav,인종과 종교 나이의 장벽을 뛰어넘은 등장인물의 관계를 통해 따뜻한 인간애의 메시지를 전합니다,인종과 종교 나이에 장벽을 뛰어넘은 등장인물의 관계를 통해 따뜻한 인간의 메시지를 전합니다,인종과 종교 나이의 장벽을 뛰어넘은 등장인물의 관계를 통해 따뜻한 인간의 메시지를 전합니다,0.05,0.025,True
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU091/SPK082SBSCU091M004.wav,엄마 아빠 판다랑 비교하면 정말 작은 크기인데요,엄마 아빠 판다랑 비교하면 정말 작은 크기인데요,엄마 아빠 판다랑 비교하면 정말 작은 크기인데요,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK082/SPK082SBSCU091/SPK082SBSCU091M003.wav,이틀 전인 이십 일 밤에 태어난 이 판다는 키는 십 육 점 오 센티미터 몸무게는 백 구십 칠 그램 암컷으로 우리나라에서 태어난 최초의 판다라고 합니다,이틀 전인 20일 밤에 태어난 이 판단은 키는 165cm 몸무게는 197kg 암컷으로 우리나라에서 태어난 최초의 판단이라고 합니다,이틀 전인 이십 일 밤에 태어난 이 판다는 키는 십 육 점 오 센티미터 몸무게는 백 구십 칠 킬로그램 암컷으로 우리나라에서 태어난 최초의 판다라고 합니다,0.339,0.0339,True
